,content,label,pred
251,"-        _testAlternateDefaultEncoding(""application/xml"", ""UTF-8-bom"", ""UTF-8"",
-                null, null);
-        _testAlternateDefaultEncoding(""application/xml"", ""no-bom"", ""US-ASCII"",
-                null, ""US-ASCII"");
-        _testAlternateDefaultEncoding(""application/xml"", ""UTF-8-bom"", ""UTF-8"",
-                null, ""UTF-8"");
-        _testAlternateDefaultEncoding(""text/xml"", ""no-bom"", ""US-ASCII"", null,
-                null);
-        _testAlternateDefaultEncoding(""text/xml"", ""no-bom"", ""US-ASCII"", null,
-                ""US-ASCII"");
-        _testAlternateDefaultEncoding(""text/xml"", ""no-bom"", ""US-ASCII"", null,
-                ""UTF-8"");
-
-        _testHttpInvalid(""text/xml;charset=UTF-16BE"", ""UTF-16BE-bom"",
-                ""UTF-16BE"", null);
-        _testHttpInvalid(""text/xml;charset=UTF-16BE"", ""UTF-16BE-bom"",
-                ""UTF-16BE"", ""UTF-16"");
-        _testHttpInvalid(""text/xml;charset=UTF-16BE"", ""UTF-16BE-bom"",
-                ""UTF-16BE"", ""UTF-16BE"");
-        _testHttpInvalid(""text/xml;charset=UTF-16"", ""no-bom"", ""UTF-16BE"",
-                ""UTF-16BE"");
+        _testAlternateDefaultEncoding(""application/xml"", ""UTF-8-bom"", ""UTF-8"", null, null);
+        _testAlternateDefaultEncoding(""application/xml"", ""no-bom"", ""US-ASCII"", null, ""US-ASCII"");
+        _testAlternateDefaultEncoding(""application/xml"", ""UTF-8-bom"", ""UTF-8"", null, ""UTF-8"");
+        _testAlternateDefaultEncoding(""text/xml"", ""no-bom"", ""US-ASCII"", null, null);
+        _testAlternateDefaultEncoding(""text/xml"", ""no-bom"", ""US-ASCII"", null, ""US-ASCII"");
+        _testAlternateDefaultEncoding(""text/xml"", ""no-bom"", ""US-ASCII"", null, ""UTF-8"");
+
+        _testHttpInvalid(""text/xml;charset=UTF-16BE"", ""UTF-16BE-bom"", ""UTF-16BE"", null);
+        _testHttpInvalid(""text/xml;charset=UTF-16BE"", ""UTF-16BE-bom"", ""UTF-16BE"", ""UTF-16"");
+        _testHttpInvalid(""text/xml;charset=UTF-16BE"", ""UTF-16BE-bom"", ""UTF-16BE"", ""UTF-16BE"");
+        _testHttpInvalid(""text/xml;charset=UTF-16"", ""no-bom"", ""UTF-16BE"", ""UTF-16BE"");
",0,0
252,"-        _testHttpValid(""text/xml;charset=UTF-16"", ""UTF-16BE-bom"", ""UTF-16BE"",
-                null);
-        _testHttpValid(""text/xml;charset=UTF-16"", ""UTF-16BE-bom"", ""UTF-16BE"",
-                ""UTF-16"");
-        _testHttpValid(""text/xml;charset=UTF-16"", ""UTF-16BE-bom"", ""UTF-16BE"",
-                ""UTF-16BE"");
+        _testHttpValid(""text/xml;charset=UTF-16"", ""UTF-16BE-bom"", ""UTF-16BE"", null);
+        _testHttpValid(""text/xml;charset=UTF-16"", ""UTF-16BE-bom"", ""UTF-16BE"", ""UTF-16"");
+        _testHttpValid(""text/xml;charset=UTF-16"", ""UTF-16BE-bom"", ""UTF-16BE"", ""UTF-16BE"");
+        _testHttpValid(""text/xml;charset=UTF-32"", ""UTF-32BE-bom"", ""UTF-32BE"", null);
+        _testHttpValid(""text/xml;charset=UTF-32"", ""UTF-32BE-bom"", ""UTF-32BE"", ""UTF-32"");
+        _testHttpValid(""text/xml;charset=UTF-32"", ""UTF-32BE-bom"", ""UTF-32BE"", ""UTF-32BE"");
",0,0
253,"-                    ""Command line '"" + dfPath + ""' did not return numeric data as expected "" +
+                    ""Command line '"" + DF + ""' did not return numeric data as expected "" +
",0,0
254,"+
+        assertEquals(1, FilenameUtils.getPrefixLength(""/:foo""));
+        assertEquals(1, FilenameUtils.getPrefixLength(""/:/""));
+        assertEquals(1, FilenameUtils.getPrefixLength(""/:::::::.txt""));
",0,1
255,"-    }
+
+        assertEquals(9, FilenameUtils.getPrefixLength(""//server/a/b/c.txt""));
+        assertEquals(-1, FilenameUtils.getPrefixLength(""\\\\\\a\\b\\c.txt""));
+        assertEquals(-1, FilenameUtils.getPrefixLength(""///a/b/c.txt""));
+}
",0,1
256,"-            return sizeOfDirectoryAsBigInteger(file);
+            return sizeOfDirectoryBig0(file); // internal method
",1,1
257,"-            fsu.freeSpaceUnix(""/home/users/s"", false, true);
+            fsu.freeSpaceUnix(""/home/users/s"", false, true, -1);
",0,0
258,"-        assertEquals(41411551232L, fsu.freeSpaceWindows(""""));
+        assertEquals(41411551232L, fsu.freeSpaceWindows("""", -1));
",0,1
259,"+    /**
+     * Test for https://issues.apache.org/jira/browse/IO-128
+     */
+    public void testEqualsNormalizedError_IO_128() {
+        try {
+            FilenameUtils.equalsNormalizedOnSystem(""//file.txt"", ""file.txt"");
+            fail(""Invalid normalized first file"");
+        } catch(IllegalArgumentException e) {
+            // expected result
+        }
+        try {
+            FilenameUtils.equalsNormalizedOnSystem(""file.txt"", ""//file.txt"");
+            fail(""Invalid normalized second file"");
+        } catch(IllegalArgumentException e) {
+            // expected result
+        }
+        try {
+            FilenameUtils.equalsNormalizedOnSystem(""//file.txt"", ""//file.txt"");
+            fail(""Invalid normalized both filse"");
+        } catch(IllegalArgumentException e) {
+            // expected result
+        }
+    }
+
",0,0
260,"-    private static ReferenceQueue /* Tracker */ q = new ReferenceQueue();
-
+    static ReferenceQueue /* Tracker */ q = new ReferenceQueue();
",0,0
261,"-    protected void afterRead(int n) {
+    protected synchronized void afterRead(int n) {
",1,0
262,"-        assertEquals(1472504L, fsu.freeSpaceUnix(""/home/users/s"", false));
+        assertEquals(1472504L, fsu.freeSpaceUnix(""/home/users/s"", false, false));
",0,0
263,"+        if (input1 == input2) {
+            return true;
+        }
",1,0
264,"-        return (secondCount < 0) ? firstCount : firstCount + secondCount;
+        return (secondCount < 0) ? (firstCount > 0 ? firstCount : -1) : firstCount + secondCount;
",1,1
265,"-                count = (size - pos) > FIFTY_MB ? FIFTY_MB : (size - pos);
+                count = (size - pos) > FILE_COPY_BUFFER_SIZE ? FILE_COPY_BUFFER_SIZE : (size - pos);
",0,0
266,"+            fbLength = 0;
",1,1
267,"+     * @since Commons IO 2.1
      */
-    public WriterOutputStream(Writer writer, Charset charset, int bufferSize, boolean writeImmediately) {
+    public WriterOutputStream(Writer writer, CharsetDecoder decoder, int bufferSize, boolean writeImmediately) {
         this.writer = writer;
-        decoder = charset.newDecoder();
-        decoder.onMalformedInput(CodingErrorAction.REPLACE);
-        decoder.onUnmappableCharacter(CodingErrorAction.REPLACE);
-        decoder.replaceWith(""?"");
+        this.decoder = decoder;
",0,1
268,"-                        sb.append('\r');
-                        seenCR = false;
+                        seenCR = false; // swallow final CR
+                        listener.handle(sb.toString());
+                        sb.setLength(0);
+                        rePos = pos + i + 1;
",1,1
269,"-            if (parent.exists() == false) {
+            if (parent != null && parent.exists() == false) {
",1,0
270,"+      <action issue=""IO-311"" dev=""sebb"" type=""fix"" due-to=""Robert Muir"">
+        IOUtils.read(InputStream/Reader) ignores the offset parameter
+      </action>        
",0,1
271,"-      <action dev=""ggregory"" type=""add"" issue=""IO-302"" due-to=""jsteuerwald"">
+      <action dev=""ggregory"" type=""add"" issue=""IO-302"" due-to=""jsteuerwald, detinho"">
",0,0
272,"+    
+    /**
+     * Check lower case encoding names are properly handled. Should be successfull
+     * with any system default locale, notably with Turkish language
+     * (-Duser.language=tr JVM parameter), which has specific rules to convert
+     * dotted and dottless i character.
+     */
+    @Test
+    public void testLowerCaseEncoding() throws IOException {
+        checkXmlWriter(TEXT_UNICODE, ""utf-8"");
+        checkXmlWriter(TEXT_LATIN1, ""iso-8859-1"");
+        checkXmlWriter(TEXT_LATIN7, ""iso-8859-7"");
+    }
",0,0
273,"+            IOUtils.closeQuietly(output);
+            IOUtils.closeQuietly(fos);
             IOUtils.closeQuietly(input);
+            IOUtils.closeQuietly(fis);
",1,0
274,"-            fsu.freeSpaceUnix("""", false, true);
+            fsu.freeSpaceUnix("""", false, true, -1);
",0,0
275,"+import java.util.Locale;
",1,0
276,"+    public void testGetFreeSpaceWindows_String_quoted() throws Exception {
+        String lines =
+            "" Volume in drive C is HDD\n"" +
+            "" Volume Serial Number is XXXX-YYYY\n"" +
+            ""\n"" +
+            "" Directory of C:\\Documents and Settings\\Xxxx\n"" +
+            ""\n"" +
+            ""19/08/2005  22:43    <DIR>          .\n"" +
+            ""19/08/2005  22:43    <DIR>          ..\n"" +
+            ""11/08/2005  01:07                81 build.properties\n"" +
+            ""17/08/2005  21:44    <DIR>          Desktop\n"" +
+            ""               7 File(s)         180260 bytes\n"" +
+            ""              10 Dir(s)     41411551232 bytes free"";
+        FileSystemUtils fsu = new MockFileSystemUtils(0, lines, ""dir /-c \""C:\\somedir\"""");
+        assertEquals(41411551232L, fsu.freeSpaceWindows(""\""C:\\somedir\"""", -1));
+    }
+
",0,1
277,"-        return freeSpaceKb(new File(""."").getAbsolutePath()); 
+        return freeSpaceKb(-1); 
+    }
+
+    /**
+     * Returns the disk size of the volume which holds the working directory.
+     * <p>
+     * Identical to:
+     * <pre>
+     * freeSpaceKb(new File(""."").getAbsolutePath())
+     * </pre>
+     * @param timeout The timout amount in milliseconds or no timeout if the value
+     *  is zero or less
+     * @return the amount of free drive space on the drive or volume in kilobytes
+     * @throws IllegalStateException if an error occurred in initialisation
+     * @throws IOException if an error occurs when finding the free space
+     * @since Commons IO 2.0
+     */
+    public static long freeSpaceKb(long timeout) throws IOException {
+        return freeSpaceKb(new File(""."").getAbsolutePath(), timeout); 
",1,1
278,"+ * <p>The file is read using the default charset; this can be overriden if necessary</p>
",0,0
279,"-            <action dev=""rwinston"" type=""fix"" issue=""NET-248"">
+            <action issue=""NET-248"" dev=""rwinston"" type=""fix"">
",0,1
280,"-                csl.cleanUp(); // fetch any outstanding keepalive replies
+                __cslDebug = csl.cleanUp(); // fetch any outstanding keepalive replies
",0,0
281,"-                     new BufferedReader(new InputStreamReader(_input_, getControlEncoding()));
+                     new CRLFLineReader(new InputStreamReader(_input_, getControlEncoding()));
",1,1
282,"+        _hostname_ = null;
",1,0
283,"-                    if ((ch = __read()) < 0)
+                    if ((ch = __read(true)) < 0)
",1,0
284,"-
",0,0
285,"+                case '\n':
+                    if (!__lastWasCR) { // convert LF to CRLF
+                        __client._sendByte('\r');
+                    }
+                    __client._sendByte(ch);
+                    __lastWasCR = false;
+                    break;
",1,0
286,"+import org.apache.commons.net.io.CRLFLineReader;
",1,1
287,"+        _connect(host, port, localAddr, localPort);
+    }
+
+    // helper method to allow code to be shared with connect(String,...) methods
+    private void _connect(InetAddress host, int port, InetAddress localAddr, int localPort)
+        throws SocketException, IOException
+    {
",0,0
288,"-    /** Pattern for PASV mode responses */
-    private static final String __parms = ""\\d{1,3},\\d{1,3},\\d{1,3},\\d{1,3},\\d{1,3},\\d{1,3}"";
-    private static final java.util.regex.Pattern __parms_pat;
+    /** Pattern for PASV mode responses. Groups: (n,n,n,n),(n),(n) */
+    private static final java.util.regex.Pattern __PARMS_PAT;
     static {
-        __parms_pat = java.util.regex.Pattern.compile(__parms);
+        __PARMS_PAT = java.util.regex.Pattern.compile(
+                ""(\\d{1,3},\\d{1,3},\\d{1,3},\\d{1,3}),(\\d{1,3}),(\\d{1,3})"");
",0,0
289,"+            <action issue=""NET-341"" dev=""sebb"" type=""fix"">
+            FTPClient.remoteAppend(String filename) uses STOR instead of APPE
+            </action>
+            <action issue=""NET-339"" dev=""sebb"" type=""fix"">
+            Incorrect parsing of timestamp on Windows CE
+            Fix parsing to allow for new-style DOS listing using 24hr clock rather than AM/PM
+            </action>
",0,0
290,"+    /**
+     * Return whether strict multiline parsing is enabled, as per RFX 959, section 4.2.
+     * @return True if strict, false if lenient
+     */
+	public boolean isStrictMultilineParsing() {
+		return strictMultilineParsing;
+	}
+
+	/**
+	 * Set strict multiline parsing.
+	 * @param strictMultilineParsing
+	 */
+	public void setStrictMultilineParsing(boolean strictMultilineParsing) {
+		this.strictMultilineParsing = strictMultilineParsing;
+	}
",1,0
291,"+        checkShortParse(msg, now, input, true);
",0,1
292,"-    public static final int CODE_408 = 408;
",1,0
293,"-                parser = createOS2FTPEntryParser();
+                parser = new OS2FTPEntryParser(config);
",1,0
294,"-        String ip = getRemoteAddress().getHostAddress();
+        String host = (_hostname_ != null) ? _hostname_ : getRemoteAddress().getHostAddress();
",1,1
295,"+     * Identifier for alternate UNIX parser; same as {@link SYST_UNIX} but leading spaces are
+     * trimmed from file names. This is to maintain backwards compatibility with
+     * the original behaviour of the parser which ignored multiple spaces between the date
+     * and the start of the file name.
+     */
+    public static final String SYST_UNIX_TRIM_LEADING  = ""UNIX_LTRIM"";
+
+    /**
",1,1
296,"-        mode = buffer.toString().toLowerCase();
+        mode = buffer.toString().toLowerCase(java.util.Locale.ENGLISH);
",1,0
297,"-        this(config, true); // retain original behaviour (for now)
+        this(config, false);
",1,0
298,"-        return __retrieveHeader(header, Integer.toString(articleNumber));
+        return __retrieveHeader(header, Long.toString(articleNumber));
",1,0
299,"-            <action dev=""rwinston"" type=""update"" issue=""NET-261"">
+            <action issue=""NET-261"" dev=""rwinston"" type=""update"">
",0,1
300,"+            <action issue=""NET-597"" type=""fix"" dev=""sebb"" due-to=""Hiroki Taniura"">
+            FTP fails to parse listings for Solaris 10 FTPd in Japanese
+            </action>
",0,1
301,"+            <action issue=""NET-602"" type=""fix"" dev=""sebb"" due-to=""Ross Braithwaite"">
+            Failure to parse times from SYST_L8 systems that report as ""WINDOWS Type: L8""
+            </action>
",0,0
302,"+            <action issue=""NET-581"" type=""fix"" dev=""sebb"">
+            SimpleSMTPHeader fails to supply the required Date: header
+            </action>
",0,1
303,"-		FTPFile f = getParser().parseFTPEntry(""-rw-r--r--   1 root     root       111325 Feb 25 12:00 123 456 abc.csv"");
+		FTPFile f = getParser().parseFTPEntry(""-rw-rw-rw-   1 user group 5840 Mar 19 09:34 123 456 abc.csv"");
 		assertEquals(f.getName(), ""123 456 abc.csv"");
+		assertEquals(f.getSize(), 5840);
+		assertEquals(f.getUser(), ""user"");
+		assertEquals(f.getGroup(), ""group"");
",0,1
304,"-            lastNum = Integer.parseInt(last);
-            firstNum = Integer.parseInt(first);
+            lastNum = Long.valueOf(last);
+            firstNum = Long.valueOf(first);
",1,0
305,"+     * Some servers return an ""UNKNOWN Type: L8"" message
+     * in response to the SYST command. We set these to be a Unix-type system.
+     * This may happen if the ftpd in question was compiled without system
+     * information.
+     */
+    public static final String SYST_L8 = ""Type: L8"";
+    
+    /**
",1,1
306,"-            int end;
-            if (param.endsWith(""\"""")) {
-                end = param.length()-1;
-            } else { // perhaps there's a trailing comment
-                end=param.lastIndexOf(""\"" ""); // find start of comment (assume it does not contain "")
+            StringBuilder sb = new StringBuilder();
+            boolean quoteSeen = false;
+            // start after initial quote
+            for(int i=1; i < param.length(); i++) {
+                char ch = param.charAt(i);
+                if (ch=='""') {
+                    if (quoteSeen) {
+                        sb.append(ch);
+                        quoteSeen=false;
+                    } else {
+                        // don't output yet, in case doubled
+                        quoteSeen=true;
+                    }
+                } else {
+                    if (quoteSeen) { // found lone trailing quote within string
+                        return sb.toString();
+                    }
+                    sb.append(ch); // just another character
+                }
             }
-            if (end != -1) { // It was a match
-                return param.substring(1, end).replace(""\""\"""", ""\"""");            
+            if (quoteSeen) { // found lone trailing quote at end of string
+                return sb.toString();
",1,0
307,"+            output.close(); // ensure the file is fully written
+            socket.close(); // done writing the file
+
+            // Get the transfer response
+            return completePendingCommand();
",1,0
308,"-         *   MMMM [d]d
+         *   MMM [d]d
          *   [d]d MMM
+         *   N.B. use non-space for MMM to allow for languages such as German which use
+         *   diacritics (e.g. umlaut) in some abbreviations.
         */
-        + ""((?:\\d+[-/]\\d+[-/]\\d+)|(?:[a-zA-Z]{3}\\s+\\d{1,2})|(?:\\d{1,2}\\s+[a-zA-Z]{3}))\\s+""
+        + ""((?:\\d+[-/]\\d+[-/]\\d+)|(?:\\S{3}\\s+\\d{1,2})|(?:\\d{1,2}\\s+\\S{3}))\\s+""
",1,0
309,"-            <action dev=""rwinston"" type=""fix"" issue=""NET-279"">
+            <action issue=""NET-279"" dev=""rwinston"" type=""fix"">
",0,1
310,"+            <action issue=""NET-624"" type=""update"" dev=""sebb"" due-to=""Makoto Sakaguchi"">
+            SubnetInfo#getCidrSignature - improve functions
+            </action>
",0,0
311,"+            <action issue=""NET-276"" dev=""sebb"" type=""fix"">
+            NNTPClient has problems with group listings for large groups.
+            </action>
",0,0
312,"+        checkShortParse(msg, now, input, false);
+    }
+
+    /*
+     * Check how short date is interpreted at a given time
+     */
+    private void checkShortParse(String msg, Calendar now, Calendar input, boolean lenient) throws ParseException {
         FTPTimestampParserImpl parser = new FTPTimestampParserImpl();
+        parser.setLenientFutureDates(true);
",0,1
313,"-            int diff = address - low();
-            return (diff >= 0 && (diff <= (high() - low())));
+            long addLong = address & UNSIGNED_INT_MASK;
+            long lowLong = low() & UNSIGNED_INT_MASK;
+            long highLong = high() & UNSIGNED_INT_MASK;
+            return addLong >= lowLong && addLong <= highLong;
",1,1
314,"-        return doCommand (IMAPCommand.LIST, quoteString(refName) + "" "" + quoteString(mailboxName));
+        return doCommand (IMAPCommand.LIST, quoteMailboxName(refName) + "" "" + quoteMailboxName(mailboxName));
",1,1
315,"-        + ""\\s+"" // separator
+        + ""\\s"" // separator
",1,0
316,"+     * <p>
+     * <b>N.B.</b> the method calls
+     *  {@link #setSocketFactory(javax.net.SocketFactory)} and
+     *  {@link #setServerSocketFactory(javax.net.ServerSocketFactory)}
+     *  
",0,0
317,"+    public static final int CODE_480 = 480;
",1,0
318,"-            if (recentDateFormat != null) {
-                pp = new ParsePosition(0);
-                int year = now.get(Calendar.YEAR);
-                String timeStampStrPlusYear = timestampStr + "" "" + year;
-                SimpleDateFormat hackFormatter = new SimpleDateFormat(recentDateFormat.toPattern() + "" yyyy"",
-                        recentDateFormat.getDateFormatSymbols());
-                hackFormatter.setLenient(false);
-                hackFormatter.setTimeZone(recentDateFormat.getTimeZone());
-                parsed = hackFormatter.parse(timeStampStrPlusYear, pp);
-            }
-            if (parsed != null && pp.getIndex() == timestampStr.length() + 5) {
+            String year = Integer.toString(now.get(Calendar.YEAR));
+            String timeStampStrPlusYear = timestampStr + "" "" + year;
+            SimpleDateFormat hackFormatter = new SimpleDateFormat(recentDateFormat.toPattern() + "" yyyy"",
+                    recentDateFormat.getDateFormatSymbols());
+            hackFormatter.setLenient(false);
+            hackFormatter.setTimeZone(recentDateFormat.getTimeZone());
+            ParsePosition pp = new ParsePosition(0);
+            parsed = hackFormatter.parse(timeStampStrPlusYear, pp);
+            // Check if we parsed the full string, if so it must have been a short date originally
+            if (parsed != null && pp.getIndex() == timeStampStrPlusYear.length()) {
                 working.setTime(parsed);
-            }
-            else {
-                pp = new ParsePosition(0);
-                parsed = defaultDateFormat.parse(timestampStr, pp);
-                // note, length checks are mandatory for us since
-                // SimpleDateFormat methods will succeed if less than
-                // full string is matched.  They will also accept,
-                // despite ""leniency"" setting, a two-digit number as
-                // a valid year (e.g. 22:04 will parse as 22 A.D.)
-                // so could mistakenly confuse an hour with a year,
-                // if we don't insist on full length parsing.
-                if (parsed != null && pp.getIndex() == timestampStr.length()) {
-                    working.setTime(parsed);
-                } else {
-                    throw new ParseException(
-                            ""Timestamp could not be parsed with older or recent DateFormat"",
-                            pp.getErrorIndex());
+                if (working.after(now)) { // must have been last year instead
+                    working.add(Calendar.YEAR, -1);
                 }
+                return working;
",1,0
319,"+
+    <dependency>
+      <groupId>org.slf4j</groupId>
+      <artifactId>slf4j-simple</artifactId>
+      <version>${slf4j.version}</version>
+      <scope>test</scope>
+    </dependency>
",0,0
320,"-  private static void addGroupType(String t, Tokenizer st, Repetition r, GroupBuilder<?> builder) {
+  private static void addGroupType(Tokenizer st, Repetition r, GroupBuilder<?> builder) {
     GroupBuilder<?> childBuilder = builder.group(r);
+    String t;
",1,0
321,"-    w.writeDataPage(8, 4, BytesInput.from(BYTES4), STATS2, BIT_PACKED, BIT_PACKED, PLAIN);
+    w.writeDataPage(8, 4, BytesInput.from(BYTES4), EMPTY_STATS, BIT_PACKED, BIT_PACKED, PLAIN);
",0,0
322,"+  private int pageSize = 1024;
+  private int initialSize = 1024;
+  private Configuration conf;
+
+  @Before
+  public void initConfiguration() {
+    this.conf = new Configuration();
+  }
+
",0,0
323,"-  private void addRowGroup(ParquetMetadata parquetMetadata, List<RowGroup> rowGroups, BlockMetaData block) {
+  private static void addRowGroup(ParquetMetadata parquetMetadata, List<RowGroup> rowGroups, BlockMetaData block) {
",1,1
324,"-            convertField(""array"", schema.getElementType(), Type.Repetition.REPEATED));
+            convertField(""array"", schema.getElementType(), REPEATED));
",1,1
325,"+          <systemPropertyVariables>
+            <!-- Configure Parquet logging during tests
+                 See http://www.slf4j.org/api/org/slf4j/impl/SimpleLogger.html
+                 -->
+            <org.slf4j.simpleLogger.defaultLogLevel>info</org.slf4j.simpleLogger.defaultLogLevel>
+            <org.slf4j.simpleLogger.showDateTime>true</org.slf4j.simpleLogger.showDateTime>
+            <org.slf4j.simpleLogger.dateTimeFormat>YYYY-MM-dd HH:mm:ss</org.slf4j.simpleLogger.dateTimeFormat>
+            <org.slf4j.simpleLogger.showThreadName>false</org.slf4j.simpleLogger.showThreadName>
+            <org.slf4j.simpleLogger.showShortLogName>true</org.slf4j.simpleLogger.showShortLogName>
+          </systemPropertyVariables>
",0,1
326,"-    private final FSDataInputStream f;
+    private final SeekableInputStream f;
",1,0
327,"-        stats.setMinMaxFromBytes(statistics.min.array(), statistics.max.array());
+        statsBuilder.withMin(statistics.min.array());
+        statsBuilder.withMax(statistics.max.array());
+      }
+      if (statistics.isSetNull_count()) {
+        statsBuilder.withNumNulls(statistics.null_count);
       }
-      stats.setNumNulls(statistics.null_count);
     }
-    return stats;
+    return statsBuilder.build();
",1,1
328,"+   * @deprecated will be removed in 2.0.0. Use {@link #getBuilder(PrimitiveType)} instead.
    */
+  @Deprecated
",0,0
329,"-import java.io.PrintWriter;
-import java.io.StringWriter;
-import java.text.MessageFormat;
-import java.util.Date;
-import java.util.logging.Formatter;
-import java.util.logging.Handler;
+import org.slf4j.Logger;
+import org.slf4j.LoggerFactory;
 import java.util.logging.Level;
-import java.util.logging.LogRecord;
-import java.util.logging.Logger;
-import java.util.logging.StreamHandler;
",1,0
330,"-        LOG.info(""Ignoring statistics because this file was created prior to ""
+        warnOnce(""Ignoring statistics because this file was created prior to ""
",0,0
331,"- ./parquet-benchmarks/run.sh -wi 5 -i 5 -f 3 -bm all
+./parquet-benchmarks/run.sh -wi 5 -i 5 -f 3 -bm all
",0,0
332,"+import org.apache.parquet.schema.Types;
",0,1
333,"-      assertEquals(encoding, c.getEncoding(c.getEncoding(encoding)));
+      assertEquals(encoding, ParquetMetadataConverter.getEncoding(ParquetMetadataConverter.getEncoding(encoding)));
",0,0
334,"-    assertEquals(new SemanticVersion(1, 8, 0), SemanticVersion.parse(""1.8.0rc3""));
-    assertEquals(new SemanticVersion(1, 8, 0), SemanticVersion.parse(""1.8.0rc3-SNAPSHOT""));
-    assertEquals(new SemanticVersion(1, 8, 0), SemanticVersion.parse(""1.8.0-SNAPSHOT""));
+    assertEquals(new SemanticVersion(1, 8, 0, true), SemanticVersion.parse(""1.8.0rc3""));
+    assertEquals(new SemanticVersion(1, 8, 0, true), SemanticVersion.parse(""1.8.0rc3-SNAPSHOT""));
+    assertEquals(new SemanticVersion(1, 8, 0, true), SemanticVersion.parse(""1.8.0-SNAPSHOT""));
",0,0
335,"-    w.writeDataPage(7, 4, BytesInput.from(BYTES3), STATS1, BIT_PACKED, BIT_PACKED, PLAIN);
+    w.writeDataPage(7, 4, BytesInput.from(BYTES3), EMPTY_STATS, BIT_PACKED, BIT_PACKED, PLAIN);
",0,0
336,"+
+    <dependency>
+      <groupId>org.slf4j</groupId>
+      <artifactId>slf4j-simple</artifactId>
+      <version>${slf4j.version}</version>
+      <scope>test</scope>
+    </dependency>
",0,0
337,"-  private static final Map<Class<?>, Set<FullTypeDescriptor>> classToParquetType = new HashMap<Class<?>, Set<FullTypeDescriptor>>();
-  private static final Map<FullTypeDescriptor, Set<Class<?>>> parquetTypeToClass = new HashMap<FullTypeDescriptor, Set<Class<?>>>();
+  private static final Map<Class<?>, Set<PrimitiveTypeName>> classToParquetType = new HashMap<Class<?>, Set<PrimitiveTypeName>>();
+  private static final Map<PrimitiveTypeName, Set<Class<?>>> parquetTypeToClass = new HashMap<PrimitiveTypeName, Set<Class<?>>>();
",1,0
338,"+import org.apache.parquet.hadoop.metadata.ColumnPath;
 import org.apache.parquet.schema.MessageType;
-import org.apache.parquet.schema.OriginalType;
",1,1
339,"+  Schema convert(GroupType parquetSchema) {
+    return convertFields(parquetSchema.getName(), parquetSchema.getFields());
+  }
+
",1,1
340,"-      int blockSize,
+      int rowGroupSize,
",0,1
341,"-    ParquetMetadata metadataFooter = mergeFooters(outputPath, footers);
",1,0
342,"- * 
+ *
  *   http://www.apache.org/licenses/LICENSE-2.0
- * 
+ *
",0,0
343,"-        ColumnChunkPageWriteStore store = new ColumnChunkPageWriteStore(f.getCompressor(codec, pageSize ), schema , initialSize);
+        ColumnChunkPageWriteStore store = new ColumnChunkPageWriteStore(compressor(GZIP), schema , initialSize);
",0,1
344,"-    } catch (VersionParseException e) {
-      // couldn't parse the created_by field, log what went wrong, don't trust the stats,
-      // but don't make this fatal.
+    } catch (VersionParser.VersionParseException e) {
",1,0
345,"-   * @param originalType the original type according to the schema
    */
-  public static <T extends Comparable<T>> void assertTypeValid(Column<T> foundColumn, PrimitiveTypeName primitiveType, OriginalType originalType) {
+  public static <T extends Comparable<T>> void assertTypeValid(Column<T> foundColumn, PrimitiveTypeName primitiveType) {
",1,0
346,"-  static {
-    // add a default handler in case there is none
-    Logger logger = Logger.getLogger(Log.class.getPackage().getName());
-    Handler[] handlers = logger.getHandlers();
-    if (handlers == null || handlers.length == 0) {
-      logger.setUseParentHandlers(false);
-      StreamHandler handler = new StreamHandler(System.out, new Formatter() {
-        Date dat = new Date();
-        private final static String format = ""{0,date} {0,time}"";
-        private MessageFormat formatter = new MessageFormat(format);
-
-        private Object args[] = new Object[1];
-
-        /**
-         * Format the given LogRecord.
-         * @param record the log record to be formatted.
-         * @return a formatted log record
-         */
-        public synchronized String format(LogRecord record) {
-          StringBuffer sb = new StringBuffer();
-          // Minimize memory allocations here.
-          dat.setTime(record.getMillis());
-          args[0] = dat;
-          formatter.format(args, sb, null);
-          sb.append("" "");
-          sb.append(record.getLevel().getLocalizedName());
-          sb.append("": "");
-          sb.append(record.getLoggerName());
-
-          sb.append("": "");
-          sb.append(formatMessage(record));
-          sb.append(""\n"");
-          if (record.getThrown() != null) {
-            try {
-              StringWriter sw = new StringWriter();
-              PrintWriter pw = new PrintWriter(sw);
-              record.getThrown().printStackTrace(pw);
-              pw.close();
-              sb.append(sw.toString());
-            } catch (Exception ex) {
-            }
-          }
-          return sb.toString();
-        }
-      });
-      handler.setLevel(LEVEL);
-      logger.addHandler(handler);
-    }
-    logger.setLevel(LEVEL);
-  }
-
",1,0
